# provenance: commit=PLACEHOLDER dirty=PLACEHOLDER
name,kind,refs,margin_mm,box_dist_mm,copper_dist_mm,domains,verdict
sep_domain_clearance_R13_R67_R13_R67,domain,"R13,R67",8.0,27.01,52.458,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R13_R68_R13_R68,domain,"R13,R68",8.0,90.48,95.522,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R13_R70_R13_R70,domain,"R13,R70",8.0,42.73,47.04,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R13_R71_R13_R71,domain,"R13,R71",8.0,27.01,50.377,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R13_R73_R13_R73,domain,"R13,R73",8.0,148.1,176.382,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R13_R74_R13_R74,domain,"R13,R74",8.0,148.81,172.261,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R13_R75_R13_R75,domain,"R13,R75",8.0,43.63,57.0,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R13_R76_R13_R76,domain,"R13,R76",8.0,140.89,182.32,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R13_R77_R13_R77,domain,"R13,R77",8.0,30.46,58.144,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R13_R78_R13_R78,domain,"R13,R78",8.0,120.77,153.067,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R13_R79_R13_R79,domain,"R13,R79",8.0,115.21,138.682,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R13_SW1_R13_SW1,domain,"R13,SW1",8.0,42.73,44.674,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R13_SW2_R13_SW2,domain,"R13,SW2",8.0,26.5,54.491,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R13_T1_R13_T1,domain,"R13,T1",8.0,43.91,75.308,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R13_TP1_R13_TP1,domain,"R13,TP1",8.0,26.0,49.463,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R13_TP2_R13_TP2,domain,"R13,TP2",8.0,32.42,55.785,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R13_TP3_R13_TP3,domain,"R13,TP3",8.0,69.5,106.853,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R13_U10_R13_U10,domain,"R13,U10",8.0,72.74,79.794,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R13_U11_R13_U11,domain,"R13,U11",8.0,71.5,104.404,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R13_U12_R13_U12,domain,"R13,U12",8.0,107.44,150.847,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R13_U13_R13_U13,domain,"R13,U13",8.0,107.44,133.074,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R13_U14_R13_U14,domain,"R13,U14",8.0,128.46,155.638,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R13_U15_R13_U15,domain,"R13,U15",8.0,77.84,84.702,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R13_U16_R13_U16,domain,"R13,U16",8.0,111.47,143.483,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R13_U17_R13_U17,domain,"R13,U17",8.0,43.91,51.802,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R13_U18_R13_U18,domain,"R13,U18",8.0,73.42,77.467,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R13_U19_R13_U19,domain,"R13,U19",8.0,98.37,121.93,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R13_U20_R13_U20,domain,"R13,U20",8.0,30.46,54.02,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R13_U21_R13_U21,domain,"R13,U21",8.0,46.1,59.157,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R13_U22_R13_U22,domain,"R13,U22",8.0,43.24,45.949,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R13_U23_R13_U23,domain,"R13,U23",8.0,132.86,165.007,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R13_U24_R13_U24,domain,"R13,U24",8.0,72.77,76.828,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R13_U25_R13_U25,domain,"R13,U25",8.0,12.38,35.742,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R13_U26_R13_U26,domain,"R13,U26",8.0,27.0,51.092,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R13_U27_R13_U27,domain,"R13,U27",8.0,114.83,155.705,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R13_U3_R13_U3,domain,"R13,U3",8.0,93.56,127.379,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R13_U4_R13_U4,domain,"R13,U4",8.0,21.86,45.439,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R13_U7_R13_U7,domain,"R13,U7",8.0,24.27,54.438,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R13_U9_R13_U9,domain,"R13,U9",8.0,48.09,52.011,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R15_R14_R15,domain,"R14,R15",8.0,109.46,134.838,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R16_R14_R16,domain,"R14,R16",8.0,56.74,100.88,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R17_R14_R17,domain,"R14,R17",8.0,36.1,42.161,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R18_R14_R18,domain,"R14,R18",8.0,111.01,143.137,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R2_R14_R2,domain,"R14,R2",8.0,168.46,212.963,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R21_R14_R21,domain,"R14,R21",8.0,36.1,40.232,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R22_R14_R22,domain,"R14,R22",8.0,39.0,44.401,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R25_R14_R25,domain,"R14,R25",8.0,62.46,66.308,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R26_R14_R26,domain,"R14,R26",8.0,56.88,99.219,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R29_R14_R29,domain,"R14,R29",8.0,106.59,110.398,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R3_R14_R3,domain,"R14,R3",8.0,104.8,139.765,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R31_R14_R31,domain,"R14,R31",8.0,36.11,39.946,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R32_R14_R32,domain,"R14,R32",8.0,105.99,116.631,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R33_R14_R33,domain,"R14,R33",8.0,60.83,98.904,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R35_R14_R35,domain,"R14,R35",8.0,115.88,167.088,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R36_R14_R36,domain,"R14,R36",8.0,116.52,144.957,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R37_R14_R37,domain,"R14,R37",8.0,41.46,46.079,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R38_R14_R38,domain,"R14,R38",8.0,109.44,140.027,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R39_R14_R39,domain,"R14,R39",8.0,26.81,30.721,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R41_R14_R41,domain,"R14,R41",8.0,60.0,63.901,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R43_R14_R43,domain,"R14,R43",8.0,12.4,23.286,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R44_R14_R44,domain,"R14,R44",8.0,112.56,137.072,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R46_R14_R46,domain,"R14,R46",8.0,111.92,138.93,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R47_R14_R47,domain,"R14,R47",8.0,113.41,137.465,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R48_R14_R48,domain,"R14,R48",8.0,104.12,109.159,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R49_R14_R49,domain,"R14,R49",8.0,111.66,144.47,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R50_R14_R50,domain,"R14,R50",8.0,159.81,179.306,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R53_R14_R53,domain,"R14,R53",8.0,158.42,172.383,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R54_R14_R54,domain,"R14,R54",8.0,104.99,136.617,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R55_R14_R55,domain,"R14,R55",8.0,78.25,115.262,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R58_R14_R58,domain,"R14,R58",8.0,64.79,105.857,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R59_R14_R59,domain,"R14,R59",8.0,168.46,188.73,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R60_R14_R60,domain,"R14,R60",8.0,56.58,89.45,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R61_R14_R61,domain,"R14,R61",8.0,123.69,159.95,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R62_R14_R62,domain,"R14,R62",8.0,64.93,70.394,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R63_R14_R63,domain,"R14,R63",8.0,158.43,175.456,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R65_R14_R65,domain,"R14,R65",8.0,36.1,54.065,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R66_R14_R66,domain,"R14,R66",8.0,119.84,147.703,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R67_R14_R67,domain,"R14,R67",8.0,61.46,101.12,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R68_R14_R68,domain,"R14,R68",8.0,127.57,133.049,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R70_R14_R70,domain,"R14,R70",8.0,158.42,178.159,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R71_R14_R71,domain,"R14,R71",8.0,67.46,112.397,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R73_R14_R73,domain,"R14,R73",8.0,102.33,137.29,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R74_R14_R74,domain,"R14,R74",8.0,60.84,100.127,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R75_R14_R75,domain,"R14,R75",8.0,159.32,172.457,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R76_R14_R76,domain,"R14,R76",8.0,41.46,47.116,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R77_R14_R77,domain,"R14,R77",8.0,90.61,129.453,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R78_R14_R78,domain,"R14,R78",8.0,120.12,145.897,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_R79_R14_R79,domain,"R14,R79",8.0,73.16,99.293,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_SW1_R14_SW1,domain,"R14,SW1",8.0,158.42,181.334,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_SW2_R14_SW2,domain,"R14,SW2",8.0,90.61,132.19,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_T1_R14_T1,domain,"R14,T1",8.0,53.76,69.892,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_TP1_R14_TP1,domain,"R14,TP1",8.0,62.93,108.871,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_TP2_R14_TP2,domain,"R14,TP2",8.0,62.8,105.496,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_TP3_R14_TP3,domain,"R14,TP3",8.0,122.08,147.251,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_U10_R14_U10,domain,"R14,U10",8.0,136.39,140.891,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_U11_R14_U11,domain,"R14,U11",8.0,107.45,134.768,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_U12_R14_U12,domain,"R14,U12",8.0,8.01,22.131,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_U13_R14_U13,domain,"R14,U13",8.0,73.15,99.949,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_U14_R14_U14,domain,"R14,U14",8.0,97.23,125.605,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_U15_R14_U15,domain,"R14,U15",8.0,136.39,140.554,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_U16_R14_U16,domain,"R14,U16",8.0,115.62,141.463,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_U17_R14_U17,domain,"R14,U17",8.0,90.6,103.066,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_U18_R14_U18,domain,"R14,U18",8.0,106.15,111.91,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_U19_R14_U19,domain,"R14,U19",8.0,74.44,98.213,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_U20_R14_U20,domain,"R14,U20",8.0,68.05,109.91,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_U21_R14_U21,domain,"R14,U21",8.0,161.79,174.439,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_U22_R14_U22,domain,"R14,U22",8.0,158.93,179.734,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_U23_R14_U23,domain,"R14,U23",8.0,113.92,144.164,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_U24_R14_U24,domain,"R14,U24",8.0,110.99,115.004,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_U25_R14_U25,domain,"R14,U25",8.0,70.15,113.961,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_U26_R14_U26,domain,"R14,U26",8.0,75.72,115.849,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_U27_R14_U27,domain,"R14,U27",8.0,15.4,19.041,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_U3_R14_U3,domain,"R14,U3",8.0,107.45,140.971,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_U4_R14_U4,domain,"R14,U4",8.0,67.45,114.977,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_U7_R14_U7,domain,"R14,U7",8.0,53.76,89.672,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R14_U9_R14_U9,domain,"R14,U9",8.0,163.78,181.089,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R16_R15_R16,domain,"R15,R16",1.0,84.32,98.067,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R17_R15_R17,domain,"R15,R17",1.0,118.88,120.557,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R18_R15_R18,domain,"R15,R18",1.0,23.97,24.474,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R19_R15_R19,domain,"R15,R19",8.0,190.6,194.904,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R2_R15_R2,domain,"R15,R2",1.0,196.04,196.71,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R20_R15_R20,domain,"R15,R20",8.0,113.81,125.563,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R21_R15_R21,domain,"R15,R21",1.0,126.06,129.302,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R22_R15_R22,domain,"R15,R22",1.0,119.28,123.009,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R23_R15_R23,domain,"R15,R23",8.0,109.46,125.26,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R24_R15_R24,domain,"R15,R24",8.0,124.92,129.399,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R25_R15_R25,domain,"R15,R25",1.0,130.8,159.686,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R26_R15_R26,domain,"R15,R26",1.0,49.62,59.328,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R27_R15_R27,domain,"R15,R27",8.0,166.84,195.431,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R28_R15_R28,domain,"R15,R28",8.0,127.61,166.411,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R29_R15_R29,domain,"R15,R29",1.0,134.17,189.068,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R3_R15_R3,domain,"R15,R3",1.0,30.46,31.236,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R30_R15_R30,domain,"R15,R30",8.0,104.78,125.453,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R31_R15_R31,domain,"R15,R31",1.0,135.11,136.649,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R32_R15_R32,domain,"R15,R32",1.0,133.57,163.747,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R33_R15_R33,domain,"R15,R33",1.0,47.17,55.068,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R35_R15_R35,domain,"R15,R35",1.0,115.14,115.694,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R36_R15_R36,domain,"R15,R36",1.0,5.92,8.12,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R37_R15_R37,domain,"R15,R37",1.0,124.16,126.603,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R38_R15_R38,domain,"R15,R38",1.0,19.04,19.55,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R39_R15_R39,domain,"R15,R39",1.0,135.91,147.194,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R4_R15_R4,domain,"R15,R4",8.0,105.08,131.465,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R41_R15_R41,domain,"R15,R41",1.0,127.92,157.281,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R43_R15_R43,domain,"R15,R43",1.0,113.96,116.235,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R44_R15_R44,domain,"R15,R44",1.0,40.16,40.67,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R46_R15_R46,domain,"R15,R46",1.0,6.24,6.741,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R47_R15_R47,domain,"R15,R47",1.0,36.19,36.712,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R48_R15_R48,domain,"R15,R48",1.0,131.7,175.662,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R49_R15_R49,domain,"R15,R49",1.0,21.5,22.011,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R5_R15_R5,domain,"R15,R5",8.0,125.83,126.868,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R50_R15_R50,domain,"R15,R50",1.0,187.39,200.02,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R51_R15_R51,domain,"R15,R51",8.0,131.77,148.02,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R53_R15_R53,domain,"R15,R53",1.0,186.0,201.045,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R54_R15_R54,domain,"R15,R54",1.0,21.49,22.348,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R55_R15_R55,domain,"R15,R55",1.0,29.75,42.579,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R56_R15_R56,domain,"R15,R56",8.0,123.53,131.513,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R58_R15_R58,domain,"R15,R58",1.0,81.35,92.6,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R59_R15_R59,domain,"R15,R59",1.0,196.04,204.038,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R6_R15_R6,domain,"R15,R6",8.0,13.26,14.447,MAINS<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R60_R15_R60,domain,"R15,R60",1.0,48.24,53.701,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R61_R15_R61,domain,"R15,R61",1.0,151.27,158.271,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R62_R15_R62,domain,"R15,R62",1.0,134.43,165.006,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R63_R15_R63,domain,"R15,R63",1.0,186.01,198.038,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R65_R15_R65,domain,"R15,R65",1.0,111.46,115.694,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R66_R15_R66,domain,"R15,R66",1.0,5.82,9.068,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R67_R15_R67,domain,"R15,R67",1.0,89.04,105.545,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R68_R15_R68,domain,"R15,R68",1.0,155.15,208.388,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R7_R15_R7,domain,"R15,R7",8.0,171.69,172.334,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R70_R15_R70,domain,"R15,R70",1.0,186.0,195.896,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R71_R15_R71,domain,"R15,R71",1.0,89.04,98.72,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R73_R15_R73,domain,"R15,R73",1.0,28.33,31.183,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R74_R15_R74,domain,"R15,R74",1.0,45.66,54.988,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R75_R15_R75,domain,"R15,R75",1.0,186.9,202.858,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R76_R15_R76,domain,"R15,R76",1.0,119.64,122.155,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R77_R15_R77,domain,"R15,R77",1.0,84.09,86.555,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R78_R15_R78,domain,"R15,R78",1.0,6.1,6.877,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R79_R15_R79,domain,"R15,R79",1.0,33.3,34.299,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R8_R15_R8,domain,"R15,R8",8.0,166.41,188.117,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_R9_R15_R9,domain,"R15,R9",8.0,133.89,172.579,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_RT1_R15_RT1,domain,"R15,RT1",8.0,153.97,193.924,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_RV1_R15_RV1,domain,"R15,RV1",8.0,99.52,100.897,MAINS<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_SW1_R15_SW1,domain,"R15,SW1",1.0,186.0,193.762,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_SW2_R15_SW2,domain,"R15,SW2",1.0,88.05,92.046,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_T1_R15_T1,domain,"R15,T1",8.0,89.32,128.518,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_TP1_R15_TP1,domain,"R15,TP1",1.0,90.51,102.245,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_TP2_R15_TP2,domain,"R15,TP2",1.0,84.09,96.309,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_TP3_R15_TP3,domain,"R15,TP3",1.0,47.01,48.123,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_U1_R15_U1,domain,"R15,U1",8.0,164.49,167.158,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_U10_R15_U10,domain,"R15,U10",1.0,163.97,203.123,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_U11_R15_U11,domain,"R15,U11",1.0,42.61,44.275,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_U12_R15_U12,domain,"R15,U12",1.0,113.73,114.557,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_U13_R15_U13,domain,"R15,U13",1.0,32.21,33.608,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_U14_R15_U14,domain,"R15,U14",1.0,8.69,13.639,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_U15_R15_U15,domain,"R15,U15",1.0,163.97,206.147,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_U16_R15_U16,domain,"R15,U16",1.0,1.94,4.232,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_U17_R15_U17,domain,"R15,U17",1.0,118.18,150.282,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_U18_R15_U18,domain,"R15,U18",1.0,133.73,180.629,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_U19_R15_U19,domain,"R15,U19",1.0,31.62,37.715,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_U2_R15_U2,domain,"R15,U2",8.0,126.89,175.878,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_U20_R15_U20,domain,"R15,U20",1.0,83.65,92.568,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_U21_R15_U21,domain,"R15,U21",1.0,189.37,205.728,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_U22_R15_U22,domain,"R15,U22",1.0,186.51,195.053,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_U23_R15_U23,domain,"R15,U23",1.0,13.09,16.05,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_U24_R15_U24,domain,"R15,U24",1.0,138.57,186.929,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R15_U25_R15_U25,domain,"R15,U25",1.0,97.73,105.675,LV_CONTROL<->LV_CONTROL,CLEAN
